a,t0,v,z
0.6519181571079468,0.37810566502679777,1.7858748186024045,-0.0627999992410457
0.6603122681731609,0.38282791118251386,1.7914396719503163,-0.029732138039661883
0.6735181406220724,0.3801743547249758,1.65593689420928,-0.01874110339327396
0.6663771127076227,0.37595495934418205,1.7560282816301362,-0.03746678735778883
0.682429741809684,0.37522199584957067,1.7773411040959528,-0.04599631661263513
0.6961550751458234,0.3670147982551588,1.8322619538564773,-0.0794973192626368
0.6485754777185399,0.3938329227641071,1.7828445546269545,-0.022889808714715514
0.6804973410836954,0.3644653346377207,1.6629896651886436,-0.0651349077106342
0.6391885915969592,0.38245484239437866,1.6011688588864992,-0.01326235311883411
0.681498678266404,0.3688725323895515,1.7120879512067972,-0.05045020496384484
0.6709613586513866,0.37143019522793685,1.7675845714984673,-0.0659898858492659
0.6760816330467608,0.36965719498803584,1.685882062597942,-0.03565771448056018
0.6754573058983829,0.37874811361219207,1.8836927151441203,-0.07242267677605407
0.6612308333029902,0.3792166116399377,1.9345185300508354,-0.07436447145605467
0.6605369264495594,0.37577637975570805,1.7770931037821165,-0.06025763639782136
0.6690878844414387,0.37921269045096534,1.5569052946492843,0.018167293217759183
0.6549916484307081,0.37564803945552766,1.761866667648157,-0.0630981008352235
0.6569115869398504,0.37975594046502353,1.6501059815305026,-0.018484879483796835
0.6493518894290606,0.38481979842098835,1.8141463774032054,-0.08294275383934016
0.6586310212119122,0.3698626068086737,1.6275554084982045,-0.04173037866072991
0.675575529386199,0.38354134128987544,1.7334480408572936,-0.02241193096629161
0.6584987729043376,0.37547835478645586,1.6444829811130097,-0.05740071716893665
0.6781095860156238,0.36933678205216636,1.877063291944141,-0.0752296430295268
0.6620053637847257,0.37859071643687237,1.6332962499525832,-0.01450116938974382
0.6561525723971563,0.37399990922277015,1.6475575818248518,-0.028698500374136113
0.6670701168462465,0.3806318442529436,1.7414749180264328,-0.027176275736850802
0.6668732401390406,0.3750893575420919,1.741859057194944,-0.052191233402741496
0.6834275839461902,0.3753749452470459,1.769316682463298,-0.02205358366340374
0.6567169700748827,0.38519141244172345,1.8348145038718404,-0.08730700363143658
0.6746100759356465,0.3700606070085224,1.9023862138240262,-0.07814558016623648
0.6854786217573662,0.37046335944026315,1.7613834555859706,-0.03586642547064211
0.6575687114876407,0.37692437712559435,1.6779736130367862,-0.03682761287794484
0.6719294823410077,0.38803733352532227,1.7235157724071728,0.008682145291071324
0.6344692083377048,0.3954384514979471,1.83781911423669,-0.07189043740879113
0.6427630708771526,0.3824589154327886,1.6643150343687498,-0.05725633285151825
0.6750582879060529,0.37273675303524595,1.71809295804063,-0.045247305873613114
0.6620251573395979,0.37229019015273396,1.6731051174066258,-0.0654558998327048
0.6691071502018121,0.37818853095720045,1.7852573046911298,-0.05560619669515236
0.6708405032512847,0.37093114686340595,1.9078416265189015,-0.06891697253292424
0.6659916568748323,0.3790086806530464,1.676002309722322,-0.022749289070846182
0.666448312356786,0.3786877256484396,1.7460988951798329,-0.039991619728316614
0.662890926610667,0.3834469413386034,1.7737348076837982,-0.0453196724963154
0.6472912229022523,0.38132695990585846,1.7401576034896167,-0.04185515620927744
0.6824001702604975,0.37259346683070704,1.8731960066559377,-0.06167375040305937
0.6529873894230046,0.3885544957189111,1.7460927793078995,-0.03185607691791571
0.6687189920847524,0.3745308035588183,1.7574914767974381,-0.038307701923171344
0.6651565407556586,0.38082220792768945,1.7221568679196753,-0.01696384418223155
0.6870276596162457,0.36573667159599593,1.786071428121085,-0.08700096795959472
0.6622448956045393,0.3784130908400429,1.7369370543305582,-0.033387280200923984
0.6869716000374873,0.36318484104523613,1.7310589445451952,-0.06552450582357455
0.6760002499276785,0.36736873217063315,1.6654100291926022,-0.024874044508617774
0.6630816818869769,0.3815246038397254,1.7826851198379452,-0.023171553498815733
0.673538617042718,0.3801530174250042,1.6837331370557813,0.0006355792156564858
0.6579738418759846,0.3781624617429933,1.8675798112697526,-0.057536233265813
0.672671638565581,0.3821794162987998,1.8481938905975466,-0.0521596012251201
0.634775602042162,0.3889319718721531,1.6698459313047895,-0.03131804683130051
